date,time,Zenith ,Azimuth ,ETR ,ETRN,Glo_Mod ,Glo_ Mod_Unc ,Glo_Mod_ Source,Dir_Mod ,Dir_Mod_Unc ,Dir_Mod_Source,Dif_Mod ,Dif_Mod_Unc ,Dif_Mod_Source,Meas_Glo ,Meas_Glo_Flg,Meas_Dir ,Meas_Dir_Flg,Meas_Dif ,Meas_Dif_Flg,TotCC ,Precip_Wat ,Precip_Wat_Flg,AOD ,AOD_Flg
5/18/1992,13:00,17.1,215.6,1274,1335,998,25,1,770,28,1,263,25,1,-9900,99,-9900,99,-9900,99,4,1.7,1,0.198,1
5/18/1992,14:00,26.8,244.6,1190,1335,846,25,1,687,28,1,234,25,1,-9900,99,-9900,99,-9900,99,4,1.7,1,0.198,1
5/18/1992,15:00,38.6,259.3,1041,1335,653,25,1,520,28,1,247,25,1,-9900,99,-9900,99,-9900,99,4,1.7,1,0.198,1
5/18/1992,16:00,51,269,839,1335,537,25,1,518,28,1,211,25,1,-9900,99,-9900,99,-9900,99,4,1.7,1,0.198,1
5/18/1992,17:00,63.4,277,596,1335,362,25,1,406,28,1,180,25,1,-9900,99,-9900,99,-9900,99,4,1.7,1,0.198,1
5/18/1992,18:00,75.6,284.5,331,1335,145,25,1,266,28,1,79,25,1,-9900,99,-9900,99,-9900,99,4,1.8,1,0.198,1
5/18/1992,19:00,85.9,291.3,72,1012,19,25,1,11,28,1,18,25,1,-9900,99,-9900,99,-9900,99,4,1.8,1,0.198,1
5/18/1992,20:00,99,-99,0,0,0,0,1,0,0,1,0,0,1,-9900,99,-9900,99,-9900,99,0,1.8,1,0.198,1
5/18/1992,21:00,99,-99,0,0,0,0,1,0,0,1,0,0,1,-9900,99,-9900,99,-9900,99,9,1.8,1,0.198,1
5/18/1992,22:00,99,-99,0,0,0,0,1,0,0,1,0,0,1,-9900,99,-9900,99,-9900,99,10,1.8,1,0.198,1
5/18/1992,23:00,99,-99,0,0,0,0,1,0,0,1,0,0,1,-9900,99,-9900,99,-9900,99,10,1.8,1,0.198,1
5/18/1992,24:00:00,99,-99,0,0,0,0,1,0,0,1,0,0,1,-9900,99,-9900,99,-9900,99,10,1.8,1,0.198,1
5/19/1992,1:00,99,-99,0,0,0,0,1,0,0,1,0,0,1,-9900,99,-9900,99,-9900,99,10,1.9,1,0.198,1
5/19/1992,2:00,99,-99,0,0,0,0,1,0,0,1,0,0,1,-9900,99,-9900,99,-9900,99,10,1.9,1,0.198,1
5/19/1992,3:00,99,-99,0,0,0,0,1,0,0,1,0,0,1,-9900,99,-9900,99,-9900,99,10,1.9,1,0.198,1
5/19/1992,4:00,99,-99,0,0,0,0,1,0,0,1,0,0,1,-9900,99,-9900,99,-9900,99,10,1.9,1,0.198,1
5/19/1992,5:00,89.1,66.2,4,256,0,25,1,0,28,1,0,25,1,-9900,99,-9900,99,-9900,99,10,1.9,1,0.304,1
5/19/1992,6:00,82.4,71,176,1334,37,25,1,0,28,1,37,25,1,-9900,99,-9900,99,-9900,99,10,1.9,1,0.304,1
5/19/1992,7:00,70.5,78.6,445,1334,84,25,1,0,28,1,84,25,1,-9900,99,-9900,99,-9900,99,10,1.9,1,0.304,1
5/19/1992,8:00,58.1,86.1,703,1334,134,25,1,0,28,1,134,25,1,-9900,99,-9900,99,-9900,99,10,1.9,1,0.304,1
5/19/1992,9:00,45.7,94.6,930,1334,194,25,1,0,28,1,194,25,1,-9900,99,-9900,99,-9900,99,10,1.9,1,0.304,1
5/19/1992,10:00,33.4,105.7,1112,1334,243,25,1,0,28,1,243,25,1,-9900,99,-9900,99,-9900,99,10,1.8,1,0.304,1
5/19/1992,11:00,22.1,124.6,1234,1334,631,25,1,313,28,1,341,25,1,-9900,99,-9900,99,-9900,99,9,1.8,1,0.304,1
5/19/1992,12:00,14.7,164.2,1290,1334,843,25,1,463,28,1,395,25,1,-9900,99,-9900,99,-9900,99,4,1.8,1,0.304,1
5/19/1992,13:00,17,215.9,1275,1334,832,25,1,531,28,1,325,25,1,-9900,99,-9900,99,-9900,99,4,1.8,1,0.304,1
5/19/1992,14:00,26.6,245,1191,1334,783,25,1,514,28,1,325,25,1,-9900,99,-9900,99,-9900,99,4,1.8,1,0.304,1
5/19/1992,15:00,38.5,259.5,1042,1334,648,25,1,248,28,1,454,25,1,-9900,99,-9900,99,-9900,99,9,1.8,1,0.304,1
5/19/1992,16:00,50.9,269.2,840,1334,364,25,1,80,28,1,314,25,1,-9900,99,-9900,99,-9900,99,9,1.8,1,0.304,1
5/19/1992,17:00,63.3,277.2,598,1334,317,25,1,313,28,1,176,25,1,-9900,99,-9900,99,-9900,99,4,1.8,1,0.304,1
5/19/1992,18:00,75.5,284.7,333,1334,134,25,1,191,28,1,86,25,1,-9900,99,-9900,99,-9900,99,4,1.8,1,0.304,1
5/19/1992,19:00,85.9,291.5,75,1034,20,25,1,7,28,1,20,25,1,-9900,99,-9900,99,-9900,99,4,1.8,1,0.304,1
5/19/1992,20:00,99,-99,0,0,0,0,1,0,0,1,0,0,1,-9900,99,-9900,99,-9900,99,9,1.7,1,0.304,1
5/19/1992,21:00,99,-99,0,0,0,0,1,0,0,1,0,0,1,-9900,99,-9900,99,-9900,99,4,1.7,1,0.304,1
5/19/1992,22:00,99,-99,0,0,0,0,1,0,0,1,0,0,1,-9900,99,-9900,99,-9900,99,4,1.7,1,0.304,1
5/19/1992,23:00,99,-99,0,0,0,0,1,0,0,1,0,0,1,-9900,99,-9900,99,-9900,99,9,1.7,1,0.304,1
5/19/1992,24:00:00,99,-99,0,0,0,0,1,0,0,1,0,0,1,-9900,99,-9900,99,-9900,99,9,1.7,1,0.304,1
5/20/1992,1:00,99,-99,0,0,0,0,1,0,0,1,0,0,1,-9900,99,-9900,99,-9900,99,4,1.7,1,0.304,1
5/20/1992,2:00,99,-99,0,0,0,0,1,0,0,1,0,0,1,-9900,99,-9900,99,-9900,99,9,1.7,1,0.304,1
5/20/1992,3:00,99,-99,0,0,0,0,1,0,0,1,0,0,1,-9900,99,-9900,99,-9900,99,9,1.7,1,0.304,1
5/20/1992,4:00,99,-99,0,0,0,0,1,0,0,1,0,0,1,-9900,99,-9900,99,-9900,99,9,1.7,1,0.304,1
5/20/1992,5:00,89,66.1,5,256,1,25,1,0,28,1,1,25,1,-9900,99,-9900,99,-9900,99,9,1.7,1,0.276,1
5/20/1992,6:00,82.3,70.8,178,1334,50,25,1,11,28,1,48,25,1,-9900,99,-9900,99,-9900,99,9,1.7,1,0.276,1
5/20/1992,7:00,70.4,78.4,447,1334,226,25,1,306,28,1,124,25,1,-9900,99,-9900,99,-9900,99,4,1.7,1,0.276,1
5/20/1992,8:00,58,85.9,704,1334,307,25,1,197,28,1,203,25,1,-9900,99,-9900,99,-9900,99,9,1.7,1,0.276,1
5/20/1992,9:00,45.6,94.3,931,1334,620,25,1,544,28,1,240,25,1,-9900,99,-9900,99,-9900,99,4,1.7,1,0.276,1
5/20/1992,10:00,33.3,105.4,1112,1334,429,25,1,175,28,1,283,25,1,-9900,99,-9900,99,-9900,99,9,1.7,1,0.276,1
5/20/1992,11:00,22,124.2,1235,1334,580,25,1,200,28,1,395,25,1,-9900,99,-9900,99,-9900,99,9,1.7,1,0.276,1
5/20/1992,12:00,14.5,163.9,1291,1334,978,25,1,727,28,1,274,25,1,-9900,99,-9900,99,-9900,99,4,1.8,1,0.276,1
5/20/1992,13:00,16.8,216.2,1276,1334,929,25,1,687,28,1,271,25,1,-9900,99,-9900,99,-9900,99,4,1.8,1,0.276,1
5/20/1992,14:00,26.5,245.3,1192,1334,869,25,1,647,28,1,291,25,1,-9900,99,-9900,99,-9900,99,4,1.8,1,0.276,1
5/20/1992,15:00,38.4,259.8,1043,1334,728,25,1,630,28,1,235,25,1,-9900,99,-9900,99,-9900,99,4,1.8,1,0.276,1
5/20/1992,16:00,50.8,269.5,842,1334,556,25,1,538,28,1,216,25,1,-9900,99,-9900,99,-9900,99,4,1.8,1,0.276,1
5/20/1992,17:00,63.2,277.4,600,1334,304,25,1,62,28,1,276,25,1,-9900,99,-9900,99,-9900,99,9,1.8,1,0.276,1
5/20/1992,18:00,75.4,284.8,336,1334,146,25,1,222,28,1,90,25,1,-9900,99,-9900,99,-9900,99,4,1.8,1,0.276,1
5/20/1992,19:00,85.8,291.8,77,1056,19,25,1,1,28,1,19,25,1,-9900,99,-9900,99,-9900,99,9,1.8,1,0.276,1
5/20/1992,20:00,99,-99,0,0,0,0,1,0,0,1,0,0,1,-9900,99,-9900,99,-9900,99,9,1.8,1,0.276,1
5/20/1992,21:00,99,-99,0,0,0,0,1,0,0,1,0,0,1,-9900,99,-9900,99,-9900,99,4,1.9,1,0.276,1
5/20/1992,22:00,99,-99,0,0,0,0,1,0,0,1,0,0,1,-9900,99,-9900,99,-9900,99,4,1.9,1,0.276,1
5/20/1992,23:00,99,-99,0,0,0,0,1,0,0,1,0,0,1,-9900,99,-9900,99,-9900,99,4,1.9,1,0.276,1
5/20/1992,24:00:00,99,-99,0,0,0,0,1,0,0,1,0,0,1,-9900,99,-9900,99,-9900,99,2,1.9,1,0.276,1
5/21/1992,1:00,99,-99,0,0,0,0,1,0,0,1,0,0,1,-9900,99,-9900,99,-9900,99,4,1.9,1,0.276,1
5/21/1992,2:00,99,-99,0,0,0,0,1,0,0,1,0,0,1,-9900,99,-9900,99,-9900,99,4,1.9,1,0.276,1
5/21/1992,3:00,99,-99,0,0,0,0,1,0,0,1,0,0,1,-9900,99,-9900,99,-9900,99,4,1.9,1,0.276,1
5/21/1992,4:00,99,-99,0,0,0,0,1,0,0,1,0,0,1,-9900,99,-9900,99,-9900,99,4,1.9,1,0.276,1
5/21/1992,5:00,89,65.8,5,278,0,25,1,0,28,1,0,25,1,-9900,99,-9900,99,-9900,99,4,1.9,1,0.195,1
5/21/1992,6:00,82.2,70.6,180,1333,58,25,1,108,28,1,43,25,1,-9900,99,-9900,99,-9900,99,4,1.9,1,0.195,1
5/21/1992,7:00,70.3,78.2,449,1333,148,25,1,184,28,1,86,25,1,-9900,99,-9900,99,-9900,99,4,1.9,1,0.195,1
5/21/1992,8:00,58,85.7,706,1333,401,25,1,393,28,1,194,25,1,-9900,99,-9900,99,-9900,99,4,2,1,0.195,1
5/21/1992,9:00,45.5,94.1,932,1333,581,25,1,552,28,1,195,25,1,-9900,99,-9900,99,-9900,99,4,2,1,0.195,1
5/21/1992,10:00,33.2,105.1,1113,1333,477,25,1,243,28,1,274,25,1,-9900,99,-9900,99,-9900,99,9,2,1,0.195,1
5/21/1992,11:00,21.9,123.7,1235,1333,566,25,1,167,28,1,412,25,1,-9900,99,-9900,99,-9900,99,9,2,1,0.195,1
5/21/1992,12:00,14.3,163.7,1291,1333,593,25,1,96,28,1,500,25,1,-9900,99,-9900,99,-9900,99,9,2,1,0.195,1
5/21/1992,13:00,16.6,216.5,1277,1333,385,25,1,109,28,1,281,25,1,-9900,99,-9900,99,-9900,99,9,2,1,0.195,1
5/21/1992,14:00,26.4,245.6,1192,1333,401,25,1,135,28,1,280,25,1,-9900,99,-9900,99,-9900,99,9,2,1,0.195,1
5/21/1992,15:00,38.3,260.1,1045,1333,217,25,1,74,28,1,159,25,1,-9900,99,-9900,99,-9900,99,9,2,1,0.195,1
5/21/1992,16:00,50.7,269.7,843,1333,379,25,1,367,28,1,146,25,1,-9900,99,-9900,99,-9900,99,4,2,1,0.195,1
5/21/1992,17:00,63.1,277.6,602,1333,314,25,1,354,28,1,154,25,1,-9900,99,-9900,99,-9900,99,4,2,1,0.195,1
5/21/1992,18:00,75.3,285,338,1333,170,25,1,323,28,1,88,25,1,-9900,99,-9900,99,-9900,99,4,2,1,0.195,1
5/21/1992,19:00,85.7,291.9,79,1055,19,25,1,3,28,1,18,25,1,-9900,99,-9900,99,-9900,99,9,2,1,0.195,1
5/21/1992,20:00,99,-99,0,0,0,0,1,0,0,1,0,0,1,-9900,99,-9900,99,-9900,99,9,2,1,0.195,1
5/21/1992,21:00,99,-99,0,0,0,0,1,0,0,1,0,0,1,-9900,99,-9900,99,-9900,99,9,2,1,0.195,1
5/21/1992,22:00,99,-99,0,0,0,0,1,0,0,1,0,0,1,-9900,99,-9900,99,-9900,99,9,2,1,0.195,1
5/21/1992,23:00,99,-99,0,0,0,0,1,0,0,1,0,0,1,-9900,99,-9900,99,-9900,99,4,2,1,0.195,1
5/21/1992,24:00:00,99,-99,0,0,0,0,1,0,0,1,0,0,1,-9900,99,-9900,99,-9900,99,3,2,1,0.195,1
5/22/1992,1:00,99,-99,0,0,0,0,1,0,0,1,0,0,1,-9900,99,-9900,99,-9900,99,4,2,1,0.195,1
5/22/1992,2:00,99,-99,0,0,0,0,1,0,0,1,0,0,1,-9900,99,-9900,99,-9900,99,4,2,1,0.195,1
5/22/1992,3:00,99,-99,0,0,0,0,1,0,0,1,0,0,1,-9900,99,-9900,99,-9900,99,4,2,1,0.195,1
5/22/1992,4:00,99,-99,0,0,0,0,1,0,0,1,0,0,1,-9900,99,-9900,99,-9900,99,4,2,1,0.195,1
5/22/1992,5:00,89,65.6,5,300,1,25,1,0,28,1,1,25,1,-9900,99,-9900,99,-9900,99,4,2,1,0.343,1
5/22/1992,6:00,82.1,70.4,182,1332,58,25,1,42,28,1,53,25,1,-9900,99,-9900,99,-9900,99,4,2,1,0.343,1
5/22/1992,7:00,70.2,78,450,1332,174,25,1,167,28,1,118,25,1,-9900,99,-9900,99,-9900,99,4,2,1,0.343,1
5/22/1992,8:00,57.9,85.5,707,1332,407,25,1,391,28,1,199,25,1,-9900,99,-9900,99,-9900,99,4,2,1,0.343,1
5/22/1992,9:00,45.4,93.8,933,1332,634,25,1,478,28,1,299,25,1,-9900,99,-9900,99,-9900,99,4,2,1,0.343,1
5/22/1992,10:00,33.1,104.7,1114,1332,770,25,1,486,28,1,364,25,1,-9900,99,-9900,99,-9900,99,4,2,1,0.343,1
5/22/1992,11:00,21.7,123.3,1236,1332,905,25,1,593,28,1,355,25,1,-9900,99,-9900,99,-9900,99,4,2,1,0.343,1
5/22/1992,12:00,14.2,163.4,1292,1332,956,25,1,663,28,1,313,25,1,-9900,99,-9900,99,-9900,99,4,2,1,0.343,1
5/22/1992,13:00,16.4,216.8,1277,1332,939,25,1,604,28,1,360,25,1,-9900,99,-9900,99,-9900,99,4,2,1,0.343,1
5/22/1992,14:00,26.2,246,1193,1332,840,25,1,530,28,1,365,25,1,-9900,99,-9900,99,-9900,99,4,2,1,0.343,1
5/22/1992,15:00,38.1,260.4,1046,1332,692,25,1,506,28,1,294,25,1,-9900,99,-9900,99,-9900,99,4,1.9,1,0.343,1
5/22/1992,16:00,50.6,269.9,845,1332,547,25,1,460,28,1,256,25,1,-9900,99,-9900,99,-9900,99,4,1.9,1,0.343,1
5/22/1992,17:00,63,277.7,604,1332,233,25,1,96,28,1,189,25,1,-9900,99,-9900,99,-9900,99,9,1.9,1,0.343,1
5/22/1992,18:00,75.2,285.2,341,1332,133,25,1,148,28,1,95,25,1,-9900,99,-9900,99,-9900,99,4,1.9,1,0.343,1
5/22/1992,19:00,85.7,292.1,81,1077,21,25,1,6,28,1,21,25,1,-9900,99,-9900,99,-9900,99,4,1.9,1,0.343,1
5/22/1992,20:00,99,-99,0,0,0,0,1,0,0,1,0,0,1,-9900,99,-9900,99,-9900,99,4,1.9,1,0.343,1
5/22/1992,21:00,99,-99,0,0,0,0,1,0,0,1,0,0,1,-9900,99,-9900,99,-9900,99,4,1.9,1,0.343,1
5/22/1992,22:00,99,-99,0,0,0,0,1,0,0,1,0,0,1,-9900,99,-9900,99,-9900,99,9,1.9,1,0.343,1
5/22/1992,23:00,99,-99,0,0,0,0,1,0,0,1,0,0,1,-9900,99,-9900,99,-9900,99,9,1.9,1,0.343,1
5/22/1992,24:00:00,99,-99,0,0,0,0,1,0,0,1,0,0,1,-9900,99,-9900,99,-9900,99,9,1.9,1,0.343,1
5/23/1992,1:00,99,-99,0,0,0,0,1,0,0,1,0,0,1,-9900,99,-9900,99,-9900,99,9,1.9,1,0.343,1
5/23/1992,2:00,99,-99,0,0,0,0,1,0,0,1,0,0,1,-9900,99,-9900,99,-9900,99,9,1.9,1,0.343,1
5/23/1992,3:00,99,-99,0,0,0,0,1,0,0,1,0,0,1,-9900,99,-9900,99,-9900,99,10,1.8,1,0.343,1
5/23/1992,4:00,99,-99,0,0,0,0,1,0,0,1,0,0,1,-9900,99,-9900,99,-9900,99,10,1.8,1,0.343,1
5/23/1992,5:00,88.9,65.4,6,300,0,25,1,0,28,1,0,25,1,-9900,99,-9900,99,-9900,99,10,1.8,1,0.412,1
5/23/1992,6:00,82,70.3,184,1332,40,25,1,0,28,1,40,25,1,-9900,99,-9900,99,-9900,99,10,1.8,1,0.412,1
5/23/1992,7:00,70.1,77.8,452,1332,96,25,1,0,28,1,96,25,1,-9900,99,-9900,99,-9900,99,10,1.8,1,0.412,1
5/23/1992,8:00,57.8,85.3,708,1332,149,25,1,0,28,1,149,25,1,-9900,99,-9900,99,-9900,99,10,1.8,1,0.412,1
5/23/1992,9:00,45.4,93.6,934,1332,200,25,1,0,28,1,200,25,1,-9900,99,-9900,99,-9900,99,10,1.8,1,0.412,1
5/23/1992,10:00,33.1,104.4,1114,1332,250,25,1,0,28,1,250,25,1,-9900,99,-9900,99,-9900,99,10,1.8,1,0.412,1
5/23/1992,11:00,21.6,122.9,1236,1332,824,25,1,262,28,1,581,25,1,-9900,99,-9900,99,-9900,99,9,1.8,1,0.412,1
5/23/1992,12:00,14,163.2,1292,1332,690,25,1,157,28,1,537,25,1,-9900,99,-9900,99,-9900,99,9,1.8,1,0.412,1
5/23/1992,13:00,16.3,217.1,1278,1332,665,25,1,220,28,1,454,25,1,-9900,99,-9900,99,-9900,99,9,1.8,1,0.412,1
5/23/1992,14:00,26.1,246.3,1194,1332,624,25,1,193,28,1,451,25,1,-9900,99,-9900,99,-9900,99,9,1.8,1,0.412,1
5/23/1992,15:00,38,260.6,1047,1332,681,25,1,206,28,1,520,25,1,-9900,99,-9900,99,-9900,99,9,1.8,1,0.412,1
5/23/1992,16:00,50.4,270.1,847,1332,552,25,1,476,28,1,249,25,1,-9900,99,-9900,99,-9900,99,4,1.8,1,0.412,1
5/23/1992,17:00,62.9,277.9,606,1332,236,25,1,144,28,1,170,25,1,-9900,99,-9900,99,-9900,99,9,1.8,1,0.412,1
5/23/1992,18:00,75,285.3,343,1332,100,25,1,20,28,1,95,25,1,-9900,99,-9900,99,-9900,99,9,1.8,1,0.412,1
5/23/1992,19:00,85.6,292.3,83,1099,23,25,1,3,28,1,23,25,1,-9900,99,-9900,99,-9900,99,4,1.8,1,0.412,1
5/23/1992,20:00,99,-99,0,0,0,0,1,0,0,1,0,0,1,-9900,99,-9900,99,-9900,99,4,1.8,1,0.412,1
5/23/1992,21:00,99,-99,0,0,0,0,1,0,0,1,0,0,1,-9900,99,-9900,99,-9900,99,9,1.8,1,0.412,1
5/23/1992,22:00,99,-99,0,0,0,0,1,0,0,1,0,0,1,-9900,99,-9900,99,-9900,99,10,1.8,1,0.412,1
5/23/1992,23:00,99,-99,0,0,0,0,1,0,0,1,0,0,1,-9900,99,-9900,99,-9900,99,10,1.8,1,0.412,1
5/23/1992,24:00:00,99,-99,0,0,0,0,1,0,0,1,0,0,1,-9900,99,-9900,99,-9900,99,10,1.8,1,0.412,1
5/24/1992,1:00,99,-99,0,0,0,0,1,0,0,1,0,0,1,-9900,99,-9900,99,-9900,99,10,1.8,1,0.412,1
5/24/1992,2:00,99,-99,0,0,0,0,1,0,0,1,0,0,1,-9900,99,-9900,99,-9900,99,10,1.8,1,0.412,1
5/24/1992,3:00,99,-99,0,0,0,0,1,0,0,1,0,0,1,-9900,99,-9900,99,-9900,99,10,1.8,1,0.412,1
5/24/1992,4:00,99,-99,0,0,0,0,1,0,0,1,0,0,1,-9900,99,-9900,99,-9900,99,10,1.8,1,0.412,1
5/24/1992,5:00,88.9,65.2,6,322,0,25,1,0,28,1,0,25,1,-9900,99,-9900,99,-9900,99,10,1.9,1,0.314,1
5/24/1992,6:00,82,70.1,186,1331,32,25,1,0,28,1,32,25,1,-9900,99,-9900,99,-9900,99,10,1.9,1,0.314,1
5/24/1992,7:00,70.1,77.6,453,1331,72,25,1,0,28,1,72,25,1,-9900,99,-9900,99,-9900,99,10,1.9,1,0.314,1
5/24/1992,8:00,57.7,85.1,709,1331,113,25,1,0,28,1,113,25,1,-9900,99,-9900,99,-9900,99,10,1.9,1,0.314,1
5/24/1992,9:00,45.3,93.3,935,1331,164,25,1,0,28,1,164,25,1,-9900,99,-9900,99,-9900,99,10,1.9,1,0.314,1
5/24/1992,10:00,33,104.1,1115,1331,205,25,1,0,28,1,205,25,1,-9900,99,-9900,99,-9900,99,10,1.9,1,0.314,1
5/24/1992,11:00,21.5,122.5,1237,1331,232,25,1,0,28,1,232,25,1,-9900,99,-9900,99,-9900,99,10,2,1,0.314,1
5/24/1992,12:00,13.8,162.9,1293,1331,292,25,1,0,28,1,292,25,1,-9900,99,-9900,99,-9900,99,10,2,1,0.314,1
5/24/1992,13:00,16.1,217.4,1278,1331,288,25,1,0,28,1,288,25,1,-9900,99,-9900,99,-9900,99,10,2,1,0.314,1
5/24/1992,14:00,26,246.6,1195,1331,266,25,1,0,28,1,266,25,1,-9900,99,-9900,99,-9900,99,10,2,1,0.314,1
5/24/1992,15:00,37.9,260.9,1048,1331,226,25,1,0,28,1,226,25,1,-9900,99,-9900,99,-9900,99,10,2,1,0.314,1
5/24/1992,16:00,50.3,270.3,848,1331,172,25,1,0,28,1,172,25,1,-9900,99,-9900,99,-9900,99,10,2,1,0.314,1
5/24/1992,17:00,62.8,278.1,608,1331,112,25,1,0,28,1,112,25,1,-9900,99,-9900,99,-9900,99,10,2.1,1,0.314,1
5/24/1992,18:00,74.9,285.5,346,1331,68,25,1,0,28,1,68,25,1,-9900,99,-9900,99,-9900,99,10,2.1,1,0.314,1
5/24/1992,19:00,85.5,292.5,85,1098,17,25,1,0,28,1,17,25,1,-9900,99,-9900,99,-9900,99,10,2.1,1,0.314,1
5/24/1992,20:00,99,-99,0,0,0,0,1,0,0,1,0,0,1,-9900,99,-9900,99,-9900,99,10,2.1,1,0.314,1
5/24/1992,21:00,99,-99,0,0,0,0,1,0,0,1,0,0,1,-9900,99,-9900,99,-9900,99,10,2.1,1,0.314,1
5/24/1992,22:00,99,-99,0,0,0,0,1,0,0,1,0,0,1,-9900,99,-9900,99,-9900,99,10,2.1,1,0.314,1
5/24/1992,23:00,99,-99,0,0,0,0,1,0,0,1,0,0,1,-9900,99,-9900,99,-9900,99,10,2.2,1,0.314,1
5/24/1992,24:00:00,99,-99,0,0,0,0,1,0,0,1,0,0,1,-9900,99,-9900,99,-9900,99,10,2.2,1,0.314,1
5/25/1992,1:00,99,-99,0,0,0,0,1,0,0,1,0,0,1,-9900,99,-9900,99,-9900,99,10,2.2,1,0.314,1
5/25/1992,2:00,99,-99,0,0,0,0,1,0,0,1,0,0,1,-9900,99,-9900,99,-9900,99,10,2.2,1,0.314,1
5/25/1992,3:00,99,-99,0,0,0,0,1,0,0,1,0,0,1,-9900,99,-9900,99,-9900,99,10,2.2,1,0.314,1
5/25/1992,4:00,99,-99,0,0,0,0,1,0,0,1,0,0,1,-9900,99,-9900,99,-9900,99,10,2.2,1,0.314,1
5/25/1992,5:00,88.8,65,7,322,1,25,1,0,28,1,1,25,1,-9900,99,-9900,99,-9900,99,10,2.2,1,0.195,1
5/25/1992,6:00,81.9,69.9,188,1331,35,25,1,0,28,1,35,25,1,-9900,99,-9900,99,-9900,99,10,2.2,1,0.195,1
5/25/1992,7:00,70,77.4,455,1331,74,25,1,0,28,1,74,25,1,-9900,99,-9900,99,-9900,99,10,2.2,1,0.195,1
5/25/1992,8:00,57.7,84.9,710,1331,137,25,1,0,28,1,137,25,1,-9900,99,-9900,99,-9900,99,10,2.2,1,0.195,1
5/25/1992,9:00,45.2,93.1,935,1331,196,25,1,0,28,1,196,25,1,-9900,99,-9900,99,-9900,99,10,2.2,1,0.195,1
5/25/1992,10:00,32.9,103.8,1115,1331,244,25,1,0,28,1,244,25,1,-9900,99,-9900,99,-9900,99,10,2.2,1,0.195,1
5/25/1992,11:00,21.4,122.1,1237,1331,275,25,1,0,28,1,275,25,1,-9900,99,-9900,99,-9900,99,10,2.2,1,0.195,1
5/25/1992,12:00,13.7,162.6,1293,1331,290,25,1,0,28,1,290,25,1,-9900,99,-9900,99,-9900,99,10,2.2,1,0.195,1
5/25/1992,13:00,15.9,217.6,1279,1331,286,25,1,0,28,1,286,25,1,-9900,99,-9900,99,-9900,99,10,2.2,1,0.195,1
5/25/1992,14:00,25.9,246.9,1196,1331,265,25,1,0,28,1,265,25,1,-9900,99,-9900,99,-9900,99,10,2.2,1,0.195,1
5/25/1992,15:00,37.8,261.1,1049,1331,226,25,1,0,28,1,226,25,1,-9900,99,-9900,99,-9900,99,10,2.2,1,0.195,1
5/25/1992,16:00,50.2,270.5,850,1331,174,25,1,0,28,1,174,25,1,-9900,99,-9900,99,-9900,99,10,2.2,1,0.195,1
5/25/1992,17:00,62.7,278.2,610,1331,111,25,1,0,28,1,111,25,1,-9900,99,-9900,99,-9900,99,10,2.2,1,0.195,1
5/25/1992,18:00,74.8,285.6,348,1331,83,25,1,45,28,1,71,25,1,-9900,99,-9900,99,-9900,99,9,2.2,1,0.195,1
5/25/1992,19:00,85.5,292.7,88,1120,21,25,1,3,28,1,21,25,1,-9900,99,-9900,99,-9900,99,9,2.2,1,0.195,1
5/25/1992,20:00,99,-99,0,0,0,0,1,0,0,1,0,0,1,-9900,99,-9900,99,-9900,99,10,2.2,1,0.195,1
5/25/1992,21:00,99,-99,0,0,0,0,1,0,0,1,0,0,1,-9900,99,-9900,99,-9900,99,10,2.2,1,0.195,1
5/25/1992,22:00,99,-99,0,0,0,0,1,0,0,1,0,0,1,-9900,99,-9900,99,-9900,99,10,2.2,1,0.195,1
5/25/1992,23:00,99,-99,0,0,0,0,1,0,0,1,0,0,1,-9900,99,-9900,99,-9900,99,10,2.2,1,0.195,1
5/25/1992,24:00:00,99,-99,0,0,0,0,1,0,0,1,0,0,1,-9900,99,-9900,99,-9900,99,10,2.1,1,0.195,1
5/26/1992,1:00,99,-99,0,0,0,0,1,0,0,1,0,0,1,-9900,99,-9900,99,-9900,99,10,2.1,1,0.195,1
5/26/1992,2:00,99,-99,0,0,0,0,1,0,0,1,0,0,1,-9900,99,-9900,99,-9900,99,10,2.1,1,0.195,1
5/26/1992,3:00,99,-99,0,0,0,0,1,0,0,1,0,0,1,-9900,99,-9900,99,-9900,99,10,2.1,1,0.195,1
5/26/1992,4:00,99,-99,0,0,0,0,1,0,0,1,0,0,1,-9900,99,-9900,99,-9900,99,10,2.1,1,0.195,1
5/26/1992,5:00,88.8,64.8,7,344,1,25,1,0,28,1,1,25,1,-9900,99,-9900,99,-9900,99,10,2.1,1,0.229,1
5/26/1992,6:00,81.8,69.8,189,1331,37,25,1,0,28,1,37,25,1,-9900,99,-9900,99,-9900,99,10,2.1,1,0.229,1
5/26/1992,7:00,69.9,77.3,456,1331,74,25,1,0,28,1,74,25,1,-9900,99,-9900,99,-9900,99,10,2.1,1,0.229,1
5/26/1992,8:00,57.6,84.7,711,1331,136,25,1,0,28,1,136,25,1,-9900,99,-9900,99,-9900,99,10,2.1,1,0.229,1
5/26/1992,9:00,45.2,92.8,936,1331,196,25,1,0,28,1,196,25,1,-9900,99,-9900,99,-9900,99,10,2.1,1,0.229,1
5/26/1992,10:00,32.9,103.5,1116,1331,243,25,1,0,28,1,243,25,1,-9900,99,-9900,99,-9900,99,10,2.1,1,0.229,1
